Murcko Scaffold,count
O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C2CCC2)C1,1
c1ccc(OCc2ccc(-c3ccccc3)cc2)cc1,1
c1cc(-c2ccc(N3CCC3)nc2)ccc1SC1CCCCO1,1
O=c1ccc(-c2ccc(SC3CCCCO3)cc2)cn1-c1ccccc1,1
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4CC(C3)O4)cc2)C1,1
O=C(c1ccc(-c2cccs2)cc1)N1CCn2c(nnc2-c2nccs2)C1,1
O=C(Nc1ccccc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,1
O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)C(=O)N1,1
O=C(c1ccc(-c2cccs2)cc1)N1CCn2c(nnc2-c2ncno2)C1,1
O=C(Nc1ccccn1)C(CC1CCOCC1)n1cnc(S(=O)(=O)C2CCC2)c1,1
O=C(Nc1ccccn1)C(CC1CCOCC1)n1cnc(S(=O)(=O)C2CC2)c1,1
O=C(NC1C2CC3CC(C2)CC1C3)c1sc(OC2CCOCC2)nc1C1CCCO1,1
O=C1c2ccccc2C(=O)N1CCc1nc2ccccc2c(=O)n1-c1ccc2[nH]ncc2c1,1
O=C(CCCC(=O)Nc1ccc2[nH]c(=O)[nH]c(=O)c2c1)Nc1ccccc1,1
c1ccc2c(c1)nc1cc(N3CCCCC3)c3ccccc3n12,1
c1nc(OC2CCCCC2)c2c(C3CCCCC3)ccn2n1,1
c1cc(Nc2ccc(C3CC3)cc2)n2ncnc2n1,1
O=C1CCC(CCN2CC(N3CCOCC3)C2)(c2ccccc2)CN1CC1CC1,1
O=C(Nc1cccnc1)Nc1cnc2ccccc2c1N1CCOCC1,1
O=C(c1cccc(S(=O)(=O)NCc2cccnc2)c1)N1CCOCC1,1
O=C(c1cccc(S(=O)(=O)N(Cc2ccccc2)Cc2cncnc2)c1)N1CCOCC1,1
c1cc(-c2ccc3ccncc3c2)c2c(c1)nnn2CCN1CCCCC1,1
O=C(NC(=O)c1cccc(N2CCOCC2)c1)Nc1cc2ccccc2s1,1
O=C(Nc1nc2ccc(CN3CCNCC3)cc2s1)c1cccc(N2CCOCC2)c1,1
O=C(Nc1ccc(-n2cnc3cncnc32)cc1)Nc1ccnn1-c1ccccc1,1
c1cc(Nc2cc3c(cn2)CCN3)nc(N2CCCCC2)n1,1
O=C1Nc2ccccc2C1C1CCN(CCn2c(=O)ccc3ncccc32)CC1,1
O=c1[nH]c(-c2ccccc2)nc2c3c(sc12)CCCC3,1
c1ccc(CC2COC2)cc1,1
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1C1CC1,1
O=c1[nH]ccc2c1[nH]c1cc(OCCN3CC4CCC(C3)N4)ccc12,1
O=c1[nH]ccc2c1[nH]c1cc(OCCN3C4CCC3CNC4)ccc12,1
O=c1[nH]ccc2c1[nH]c1ccnc(CCN3CCCCC3)c12,1
O=c1[nH]ccc2c1[nH]c1c(C#CC3COC3)cccc12,1
O=c1[nH]ccc2c1[nH]c1c(CCC3CCNCC3)cccc12,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nc[nH]c2c1,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cnncc2c1,1
O=C(Nc1ccccc1)Nc1ccc2ncccc2c1,1
O=C(NCc1ccccc1)c1ccc2ncccc2c1,1
O=C(CCc1ccccc1)Nc1ccc2nnsc2c1,1
O=C(Cc1ccccc1)Nc1ccc2nnsc2c1,1
O=C(Nc1ccc2ncccc2c1)NC1(c2ccccc2)CC1,1
O=C(NC1CCN(Cc2cccnc2)CC1)c1cc2cc(C3CCOCC3)ccc2[nH]1,1
O=C(c1cc2cc(C3CCOCC3)ccc2[nH]1)N1CCC(Nc2cccnc2)CC1,1
O=C(NC1CCN(c2ccncn2)CC1)c1cc2cc(-c3nncs3)ccn2n1,1
O=C(NC(=O)c1cccc(-n2cccn2)c1)Nc1nc2ccc(CN3CCNCC3)cc2s1,1
O=C(NC(=O)c1cccc(-c2ccn[nH]2)c1)Nc1nc2ccc(CN3CCNCC3)cc2s1,1
O=C(NCc1ccccc1)Nc1ccc2ncncc2c1,1
O=C(NCc1ccccc1)Nc1ccc2n[nH]cc2c1,1
O=C(NCc1ccccc1)Nc1ccn2ccnc2c1,1
O=C(NCc1ccccc1)Nc1ccn2nccc2c1,1
O=C(Nc1ccc2ncccc2c1)NC1CCN(c2ccncc2)CC1,1
O=C(Nc1ccc2ncccc2c1)OCc1ccccc1,1
O=c1ncn(Cc2ccccc2)c2ccc(Oc3ccncc3)cc12,1
O=C(CCc1nc2cccnc2[nH]1)Nc1ccccc1,1
c1cncc(C2CCN(c3ccc4nncn4n3)CC2)c1,1
c1cc2c(cc1CN1CC3(COC3)C1)OCO2,1
c1ccc(-c2ccccc2OCc2ccncn2)cc1,1
O=C(c1cc2cc(OC3CCNCC3)ccc2[nH]1)N1CCCC1,1
O=C(c1cnoc1)N1CCC(N(c2ccccc2)c2cccnc2)CC1,1
O=C(NC(Cc1c[nH]c2ccccc12)c1cscn1)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,1
c1ccc(Nc2cccc3cncn23)cc1,1
O=C(NCC1CCN(Cc2ccc(NS(=O)(=O)C3CCCCC3)cc2)CC1)c1c[nH]c2ccccc12,1
O=C(NCc1ccccc1-n1ccc2cccnc21)C1CC1,1
O=C1OCCN1C1CCC2c3ccccc3CCN2C1,1
O=C(NC1C2CC3CC(C2)CC1C3)c1cncc(-c2cccc(-c3cn[nH]c3)c2)n1,1
O=C(Nc1cccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)c1)C1CC1,1
C1=Cc2nc1c(-c1ccccc1)c1ccc(s1)c(-c1ccccc1)c1nc(c(-c3ccc(OCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3ccc(s3)c2-c2ccccc2)C=C1,1
c1ccc(C2(c3ncc4c(n3)CCNCC4)CC2)cc1,1
O=c1ccnc(SCc2nnc(-c3ccccc3)o2)[nH]1,1
c1ccc(-c2noc(-c3ccccc3)n2)cc1,1
O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccc2occc2c1,1
O=c1[nH]c2ccc(OCc3ncccn3)cc2o1,1
c1coc(-c2ccon2)c1,1
O=C1NCc2nc3ccccn3c2-c2cncc(n2)OCc2ccccc21,1
N=C1C=C(C#Cc2cscn2)CCC1,1
O=C1COc2ccc(-c3cnn(Cc4ccccn4)c3-c3ccccc3)cc2N1,1
O=C(Nc1nccs1)c1cnnn1Cc1ccccc1,1
O=C(Nc1nccs1)c1ncccn1,1
O=C(Nc1nccs1)c1cccnn1,1
O=C(C1CN(c2cccnn2)CC1c1ccccc1)N1CCCCC1,1
O=C1c2cc(S(=O)(=O)Nc3ccccc3)ccc2CN1C1CCOCC1,1
c1ccc2c(c1)CCN1CC(N3CCC[SH+]3)CCC21,1
O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cn2)CC1,1
c1ccc(-c2noc(CN3CCN(Cc4nc5ccccc5s4)CC3)n2)cc1,1
O=S(=O)(Nc1cccnn1)c1ccc2c(c1)OCCC2N1CCCCC1c1ccccc1,1
c1ccc2c(NC3CCCN4CCCCC34)ccnc2c1,1
c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,1
O=C(c1ccc2cc(OCCCN3CCCCC3)ccc2c1)N1CCCCC1,1
c1ccc2c(CCN3CCC(NCc4ccc5c(c4)OCCO5)CC3)ccnc2c1,1
c1ccc(CCOCCCSCCNCCc2cccc3ncsc23)nc1,1
C(=NCCNCCCCCCC1Cc2ccccc2C2CCC3CCCC3C12)NCCCc1ccccc1,1
O=C1CC=NN1c1ccc(OCCCOc2no[nH+]c2-c2ccccc2)cc1,1
c1ccc(-c2ccncn2)c(Nc2ccc(OCCN3CCCCC3)cc2)c1,1
c1cc(-c2ccc3ccncc3c2)c2nnn(CCN3CCCCC3)c2c1,1
O=C(NC1CCN(c2ccnnc2)CC1)c1cc2cc(-c3nncs3)ccc2[nH]1,1
c1ccc2c(OC3CCN(c4ccncc4)CC3)nccc2c1,1
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(NC2COC2)nc1,1
N=C(CN1C(=O)NC(c2ccccc2)C1=O)c1ccccc1,1
O=C(C1CCC1)N1CCc2c([nH]c3ccccc23)C1c1ccc(OC2CNC2)cc1,1
O=C1c2cc(CC3CCS(=O)(=O)CC3)ccc2CCN1Cc1ccc[nH]c1=O,1
O=C1CN(CCOc2ccc3c(c2)[nH]c2c(=O)[nH]ccc23)CCN1,1
O=c1[nH]ccc2c3ccc(OCCN4CCCCC4)cc3n(C3CC3)c12,1
O=c1[nH]ccc2c1[nH]c1nc(OCCN3CCCCC3)cnc12,1
O=C(CC1CCNCC1)c1cccc2c1[nH]c1c(=O)[nH]ccc12,1
c1ccc2c(c1)[nH]c1c(OCCN3CCCCC3)cccc12,1
O=C1CCc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2[nH]ccc2n1,1
c1ccc(-c2cccc3cc[nH]c23)cc1,1
O=C(CCCN1CCN(c2ccccc2)CC1)c1ccccc1,1
O=S(=O)(CCCNCCc1cccc2ncsc12)CCOCCCc1cccs1,1
O=C(NC1CCNCC1)c1cc2cc(-c3nncs3)ccc2[nH]1,1
O=C(c1nc2cc(-c3nncs3)ccc2[nH]1)N1CCC(Nc2ccncc2)CC1,1
O=C(Nc1cc2cc(-c3nncs3)ccc2[nH]1)C1CCN(c2ccncc2)CC1,1
O=C(NC1CCN(c2ccncc2)CC1)c1cc2nc(-c3nncs3)ccn2n1,1
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3nncs3)ncc2[nH]1,1
c1ccc(-c2cnc(NC3CC4CCC(C3)N4)nn2)cc1,1
c1cnc2cc(-c3cn[nH]c3)cnc2c1,1
O=C(NC(c1ccccc1)C1CC1)c1cc(-c2ccccc2)nc2ccccc12,1
O=C1c2ccccc2CCN1CCCN1CCN(C2CCCCC2)CC1,1
O=C(c1ccccc1)n1nc(-c2ccccc2)c2ccccc21,1
O=C(CC(Cc1ccccc1)C(=O)NC(Cc1cscn1)C(=O)NCCC1CCCCC1)NCCc1ccccn1,1
c1nc2ccc(-c3cnn(C4CCNCC4)c3)cc2s1,1
O=c1[nH]c(=O)c2c(ncn2CCCCCCCn2cnc3[nH]c(=O)[nH]c(=O)c32)[nH]1,1
O=c1[nH]c(=O)c2c(ncn2CCCCCCCCCn2cnc3[nH]c(=O)[nH]c(=O)c32)[nH]1,1
O=C(NC1CCCCC1)c1noc(-c2ccccc2)c1CNC1CCOCC1,1
c1cc2[nH]nc(-c3cn[nH]c3)c2cc1NC1CCNC1,1
O=C(c1cccc2ccccc12)c1c[nH]c2ncccc12,1
O=c1[nH]c2cnc(Nc3ccnc(N4CCCCC4)n3)cc2[nH]1,1
O=C(NCC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C1CCCC1,1
O=C(NCC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C(=O)NC1CCNCC1,1
C1CCCC1,1
O=c1[nH]c(C2CCCCC2)nc2c1sc1ccccc12,1
O=C(c1cn2ccnc2c2c1CCC(c1ccccc1)C2)N1CCCC1,1
O=C(c1cscn1)N1CCC(C(=O)N2N=CCC2c2ccccc2)CC1,1
O=C(NCCc1cnc[nH]1)c1cnc(-c2ccccc2)cn1,1
O=C1C2=CC3C(=O)C4OCC(C3CN3CCOCC3)C24Oc2c1ccc1c2C=CCO1,1
O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1c1ccccc1,1
O=C(Nc1cc2c(cc1N1CCOCC1)CCC2)c1cnn2cccnc12,1
O=C(Nc1ccccc1-n1ccnc1)c1ccc(-c2ccccc2)cc1,1
O=c1c2c([nH]c3ccc(Oc4ccccc4)cc13)CCCC2,1
c1nc[nH]n1,1
c1nc(NC2CCC(N3CCOCC3)CC2)c2c(C3CCOCC3)ccn2n1,1
c1ccc(NCc2ccc3ncncc3c2)cc1,1
O=C(CN1CCC(NS(=O)(=O)c2ccc(-c3cccs3)nc2)C1=O)N1CCOCC1,1
O=C(Cc1cn[nH]c1)NCc1ccccc1,1
O=C(Nc1cccc(NC(=O)c2ccc3nc(OCCCN4CCCCC4)ccc3c2)c1)c1ccc2c(c1)OCCO2,1
c1ccc(CNCCn2cc[nH+]c2)cc1,1
c1ccc(N(CC2CC2)C2=NCCCN2)cc1,1
c1ccc(OCC2=NCCN2)cc1,1
O=C(NCCCc1ccccc1)OCCCCCCC1Cc2ccccc2C2CCC3CCCC3C12,1
O=c1nc(NCc2ccccc2)c2ccccc2[nH]1,1
O=C(Nc1nccc(N2CCOCC2)n1)c1ccno1,1
c1cc(N2CCCC2)ncn1,1
O=S(=O)(CCCOCCc1cncs1)CCNCCc1cccc2ncsc12,1
O=c1c2nccnc2c(Cc2ccccc2)nn1CC1CCCN1,1
O=C(NCCc1csc(-c2ccccc2)n1)c1ccccc1,1
O=C(NCc1ccccc1)Nc1ccc2nccnc2c1,1
O=C(NCc1ccccc1)Nc1ccc2[nH]ncc2c1,1
O=C(NCc1ccccc1)Nc1ccc2nc[nH]c2c1,1
O=C(NCc1ccccc1)Nc1ccc2[nH]cnc2c1,1
O=C(NCc1ccccc1)Nc1ccc2nccn2c1,1
O=C(Nc1cn(-c2ccccc2)cn1)N1CCC2(CC1)CNc1ccccc12,1
O=C(Nc1nccs1)c1cc2ccccc2o1,1
O=c1[nH]c(CNCc2nnc(-c3ccccc3)o2)nc2ccccc12,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cnnn2c1,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2nncc2c1,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2n[nH]cc2c1,1
O=c1ccc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,1
c1cc(N2CCC(n3cc(-c4ccc5ncsc5c4)cn3)CC2)ccn1,1
O=c1c2ccccc2ccn1C1CCN(c2ccncc2)CC1,1
O=c1c2ccccc2ncn1C1CCN(c2ccncc2)CC1,1
O=c1c2ccccc2ncn1C1CCN(Cc2ccncc2)CC1,1
O=C(NC1CCN(Cc2ccncn2)CC1)c1cc2cc(-c3nncs3)ccc2[nH]1,1
O=C(NC1CCN(Cc2cncnc2)CC1)c1cc2cc(-c3nncs3)ccc2[nH]1,1
O=C(NC1CCN(c2ccncn2)CC1)c1cc2cc(-c3nncs3)ccc2[nH]1,1
c1ccc(Nc2cccc(OCCN3CCCCC3)c2)cc1,1
O=C(CC1CNC1)c1cccc2c1[nH]c1c(=O)[nH]ccc12,1
O=C(NCCN1CCCCC1)c1ccc2c(c1)[nH]c1c(=O)[nH]ccc12,1
c1cc2ccc(-c3ccc(OCCN4CC5CC(C4)O5)cc3)cc2cn1,1
O=c1ncn(-c2ccc(OCCN3CCCCC3)cc2)c2c[nH]nc12,1
c1cc2ccc(-c3ccc4c(c3)nnn4CCN3CCCCC3)cc2cn1,1
c1cc2ccc(-c3ccc4nn(CCN5CCCCC5)nc4c3)cc2cn1,1
c1cc2ccc(-c3ccc4nnn(CCN5CCCCC5)c4c3)cc2cn1,1
c1ccc(-n2ccc(OCC3CNC3)n2)cc1,1
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3cnccn3)ccc2[nH]1,1
O=C(c1cc2cc(OC3CCNCC3)ccc2n1-c1ccccc1)N1CCCCC1,1
O=C(CCc1nn[nH]n1)Nc1cccc(S(=O)(=O)N2CCCc3ccccc32)c1,1
c1ccc(N(CC2CCCC2)C2=NCCN2)cc1,1
O=C(NC1CCN(c2cccnc2)CC1)c1nc2cc(-c3nncs3)ccc2[nH]1,1
c1cnc2c(c1)[nH]c1cccc(OCCN3CCCCC3)c12,1
c1cnn(-c2ccc3c(c2)OCc2nc(NC4CCNCC4)ccc2-3)c1,1
c1cnn(-c2ccc(OCCN3CCCCC3)cc2)c1,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2cnnc2c1,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncsc2c1,1
c1cc2ccc(-c3ncc(NCCN4CCCCC4)nn3)cc2cn1,1
c1cc(-c2cnccc2Nc2ccc(OCCN3CCCCC3)cc2)ncn1,1
O=C1CCCN1C1CCC(Sc2nc3ccc(N4CCNCC4)cc3[nH]2)CC1,1
O=S(=O)(CCCNCCc1cccc2ncsc12)CCOCCCc1ccccc1,1
O=C(OCc1ccc2nsnc2c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,1
c1ccc(C2CC(Oc3cc(N4CCOC(c5ccccc5)C4)ncn3)C2)cc1,1
O=C(c1cc2cc(OCCCN3CCCCC3)ccc2[nH]1)N1CCOCC1,1
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc2cn1,1
O=c1oc2cc(-c3ccc4ccncc4c3)ccc2n1CCN1CCCCC1,1
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nccnc2c1,1
O=C(c1csc2ccccc12)N(CCc1ccccc1)C1CCC2(CC1)OCCO2,1
c1nc2c(s1)CCNCC2,1
O=C(c1cnn2cccnc12)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,1
O=C(NCCCCCCCNC(=O)NS(=O)(=O)c1ccccc1)NS(=O)(=O)c1ccccc1,1
C=C1c2ccccc2CSc2ccccc21,1
O=C(NC1CC1)N1CCC(NCc2cccc(-n3cnnn3)c2)C(c2ccccc2)C1,1
c1ccc(Cn2cc3c(n2)CCNCC3)cc1,1
O=C1CCCCN1Cc1ccc2c(c1)OCO2,1
O=C(Nc1ccc2cc(CN3CCCC3)cnc2c1)c1ccc(OCCC2CC2)cc1,1
O=C(NC1CCNC1)c1ccccc1,1
O=C(NCC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)c1c[nH]cn1,1
O=C(NCCCN1CCN(C2CCCCC2)CC1)C1CCCc2ccccc21,1
c1ccc(-c2cncc(OCc3ccccc3-n3nccn3)c2)cc1,1
O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CCC2)CC1,1
O=c1c(NS(=O)(=O)c2cn[nH]c2)c(N2CCC(Cc3ccccc3)CC2)c1=O,1
O=C(Cn1cc2ncccc2n1)C1CCC2C1CCC1C3CCCCC3CCC12,1
c1ccc(CNc2nccc3[nH]ccc23)cc1,1
O=C(c1cn(S(=O)(=O)c2ccccc2)c2ccccc12)N1CCCNCC1,1
O=C(c1ccccc1)c1ccc2n1CCC2,1
c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,1
c1ccc(Nc2nc3ccc(C4CCNCC4)cc3[nH]2)nc1,1
O=C(c1cccc2ccccc12)N(CCc1ccccc1)C1CCC2(CC1)OCCO2,1
O=c1c2c([nH]c3ccc(-c4cccnc4)cc13)CCSC2,1
O=C1OC2(CCC(C(=O)Nc3ncc(-c4ccccc4)cn3)CC2)c2ccccc21,1
O=C1CNC(=O)c2cc(S(=O)(=O)NC3CCCCC3)ccc2N1,1
c1cnc2cccnc2c1,1
O=C(NC(Cn1cccn1)C(=O)NCCC1CCCCC1)C(CC(=O)N1CCNCC1)Cc1ccccc1,1
O=C(CCc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ccncn4)ccc31)C2,1
O=C(c1nccn1-c1ccc(CN2CCNCC2)cc1)N1CCC(Nc2ccccc2)CC1,1
O=C(CNCCCc1ccccc1)N1CCCC1,1
c1ccc(C2(c3cccnc3)CNC(c3cccnc3)=N2)cc1,1
c1ccc(C2(c3cccnc3)CNC(c3cnccn3)=N2)cc1,1
c1ncc2[nH]cc(Cc3ccsc3)c2n1,1
c1cc(Oc2ccc3ncnc(Nc4cc[nH]n4)c3c2)ncn1,1
c1cnc(-c2nccs2)nc1,1
c1cnc(-c2cccs2)nc1,1
O=C(CN1CCCC1)NCc1ccccc1,1
O=C1OCCCN1C1CCC2c3ccccc3CCN2C1,1
C(=C1CCCN2C1=NOCC2c1ccccc1)c1ccc(-n2ccnc2)cc1,1
c1ccc(CSC2CCCC2)cc1,1
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(NC2CCNCC2)nc1C1CCCC1,1
O=C(NC1(C(=O)Nc2cnccn2)CCCC1)c1ccc2c(C3CCCC3)c(-c3cncnc3)[nH]c2c1,1
c1ccc(-c2ccno2)cc1,1
O=c1ccn2c3c(c(N4CCCCC4)ccc13)CCC2,1
O=C(Nc1ccsc1-c1ncccn1)OCCc1ccccc1,1
O=c1oc2cccc3c(=O)oc4cccc1c4c23,1
O=C(NCCCC1OCCCO1)c1ccnc(Cc2ccccc2)c1,1
O=C(NCc1nccs1)c1ccc2[nH]c(-c3ccc(Oc4ccccc4)cc3)nc2c1,1
O=C1Cc2cc(-c3ccc4ccncc4c3)ccc2N1CCN1CCCCC1,1
O=C(c1cc2cc(-c3nncs3)ccn2n1)N1CCC(Oc2cccnc2)CC1,1
O=C(CCN1CCCCC1)Nc1ccc2c(c1)[nH]c1c(=O)[nH]ccc12,1
O=c1[nH]ccc2[nH]c3cc(OCCN4CCCCC4)ccc3c12,1
O=c1[nH]ccc2c1[nH]c1cc(OCCn3cccn3)ccc12,1
c1ccc(Oc2nc(Nc3cn[nH]c3)nc3[nH]ccc23)cc1,1
O=C(Nc1cccnc1)c1ccnn1Cc1ccccc1,1
O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(NC2CCS(=O)(=O)CC2)nc1C1CCCC1,1
O=C(NCc1nc2ccc(CN3CCC3)cc2[nH]1)c1c[nH]c2ccccc12,1
c1cn2cc(-c3ccc(OCCN4CCCCC4)cc3)ncc2n1,1
c1c[nH]c2nc(-c3ccc(OCCN4CCCCC4)cc3)nc-2c1,1
c1cc2ccc(-c3ccc4c(ccn4CCN4CCCCC4)c3)cc2cn1,1
c1cc2ccc(-c3ccc4c(c3)ncn4CCN3CCCCC3)cc2cn1,1
c1cc2ccc(-c3ccc4ncn(CCN5CCCCC5)c4c3)cc2cn1,1
c1cc(-c2ccc3ccncc3c2)c2ncn(CCN3CCCCC3)c2c1,1
c1cc(-c2ccc3ccncc3c2)c2c(c1)ncn2CCN1CCCCC1,1
O=c1[nH]ccc2c1c1ccccc1n2-c1ccccc1,1
O=S(=O)(NCC1CCC1)c1ccccc1,1
O=S(=O)(c1ccccc1)N1CCc2ccccc21,1
c1ccc2c(NC3CCCCC3)ncnc2c1,1
O=C(c1ccc(-c2cccs2)cc1)N1CCn2c(nnc2-c2ccccn2)C1,1
c1ccc(CCCC2COC2)cc1,1
O=C(NCCN1CCCC1)c1ccc(-c2cncc(-c3cccnc3)c2)cc1,1
c1cncc(-c2cncc(-c3ccc(-n4cncn4)cc3)c2)c1,1
O=c1[nH]ccc2c1[nH]c1cc(OCCc3cccnc3)ccc12,1
O=c1[nH]ccc2c1[nH]c1cc(OCCn3ccnc3)ccc12,1
c1cnn(Cc2ccc3[nH]ccc3c2)n1,1
O=c1ncn(Cc2ccccc2)c2ccc(Oc3ccc(-c4ccc5[nH]ccc5c4)cc3)cc12,1
c1ccc(-c2nc3ccc4c(c3[nH]2)CCO4)cc1,1
c1cc(Nc2ccc3sccc3c2)n2ncnc2n1,1
c1ccc(N(C2=NCCN2)C2CCCCC2)cc1,1
O=C(OCCCOC(=O)c1ccc2ccccc2c1)C1=CCCCO1,1
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1CC1,1
O=c1[nH]ccc2c1[nH]c1nc(C3CC3)cnc12,1
O=c1[nH]ccc2c1[nH]c1cc(OCCc3cnccn3)ccc12,1
O=c1c2[nH]c3ccncc3c2ccn1CCCn1cccn1,1
O=C(NCc1nc2ccccc2[nH]1)c1c[nH]c2ccccc12,1
O=c1[nH]c(=O)c2[nH]c3cc(OCCN4CCCCC4)ccc3c2[nH]1,1
O=C(NCc1nc2cc(CN3CCC3)ccc2[nH]1)c1c[nH]c2ncccc12,1
O=C(NCc1nc2ccc(CN3CCC3)cc2[nH]1)c1c[nH]c2ncccc12,1
c1ccc(N(CC2CCCCC2)C2=NCCN2)cc1,1
O=C1CNC(=O)c2cc(S(=O)(=O)Nc3ccccc3)ncc2N1,1
O=C(CCCC(CC1CCCCC1)NC(=O)COC(Cc1ccccc1)C(=O)N1CCCCC1)NCCCN1CCOCC1,1
c1ccc(CCCOCCCSCCNCCc2cccc3ncsc23)cc1,1
O=S(=O)(Nc1ccc(CCOCCCSCCNCCc2cccc3ncsc23)cc1)c1ccccc1,1
O=c1[nH]ccc2c1[nH]c1nc(OCCN3CCCCC3)ccc12,1
O=c1[nH]ccc2c1[nH]c1cc(CCCN3CCCCC3)ccc12,1
O=c1[nH]ccc2c1[nH]c1cc(C#CCN3CCCCC3)ccc12,1
C1=NC(Nc2ncc3ccccc3n2)=NCC1,1
c1ncc2c(n1)OCC(c1ccc(C3CCCCC3)cc1)O2,1
O=C(c1cccc[nH+]1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,1
O=C(c1ccccn1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1,1
O=C(Nc1cccc(Nc2ncnc3ccccc23)c1)c1ccnc(N2CCOCC2)c1,1
O=C1CCC(CCN2CC(N3CCNCC3)C2)(c2ccccc2)CN1CC1CC1,1
c1ccc(N2Cc3cn(C4CCNCC4)nc3C2)cc1,1
c1ccc(CCCOCCSCCCNCCc2cccc3ncsc23)cc1,1
c1ccc(-c2cc(NCCN3CCOCC3)n3c(c2)nc2ccccc23)cc1,1
O=C(c1ccccc1-c1ccccc1)c1c[nH]c2ccccc12,1
O=c1c2c([nH]c3ccc(-c4cccc(Oc5ccccc5)c4)cc13)CCSC2,1
O=C(NCCCCN1CCc2ccccc2C1)c1ccccc1,1
O=C1c2ccccc2CCN1CCCN1CCc2ccccc2C1,1
c1ccc(Nc2nc3c(s2)CCc2n[nH]cc2-3)nc1,1
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1,1
c1ccc(-c2ccccc2-c2ccccc2)cc1,1
O=C(Cc1cnn(-c2ccccc2)c1)NCc1ccccc1,1
O=C(NOCc1ccccc1)Nc1ccc2c(-c3ccncc3)c[nH]c2c1,1
c1ccc2c(NCC3CCCN4CCCCC34)ccnc2c1,1
C1=CCC2c3ccccc3CC2C1,1
O=S(=O)(CCNCCc1cccc2ncsc12)NCCOCCc1ccccc1,1
O=c1[nH]n(CC#Cc2ccncc2)c(=O)c2c(=O)c3ccccc3[nH]c12,1
O=C(c1ccc(-n2ncc3c2CCOC3)cc1)N1CCCC1,1
O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21,1
c1ccc(CCCCCCOc2cc(-c3ccsc3)cc(-c3ccc4c(c3)OCO4)c2)cc1,1
O=S(=O)(NCc1ccccc1)c1ccc2c(c1)CCNCC2,1
O=c1c2ccc(N3CCCCC3)cc2n(CC=CCOc2ccccc2)c(=O)n1C(c1ccccc1)c1ccccc1,1
O=c1c2ccc(Oc3ccccc3)cc2n(CC=CCOc2ccccc2)c(=O)n1C(c1ccccc1)c1ccccc1,1
O=C1COc2c(CCNCCc3ccccc3)cccc2N1,1
O=S(=O)(CCCOCCc1cc2ccccc2o1)CCNCCc1cccc2ncsc12,1
O=C(CCCC(CC1CCCCC1)NC(=O)COC(Cc1ccccc1)C(=O)N1CCCCC1)NCCCNc1nc[nH]n1,1
C1=NC=NCN1c1cccc(COc2cccc(-c3ccccc3)c2)c1,1
