Molecule Name,SMILES,LogD,HLM CLint
E-0015430,N#Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,3.0,54.5
E-0015431,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4c(Cl)nccc24)C3)c1,4.4,61.1
E-0015432,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4o2)C3)c1,4.8,58.9
E-0015433,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4s2)C3)c1,4.3,27.6
E-0015434,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4o2)C3)c1,4.4,107.5
E-0015435,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2c[nH]c4ccccc24)C3)c1,3.9,108.8
E-0015436,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cnn4cccnc24)C3)c1,2.9,250.8
E-0015437,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4cccn4cn2)C3)c1,4.2,146.8
E-0015438,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4ocnc24)C3)c1,4.2,231.4
E-0015439,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4ncncc4c2)C3)c1,4.1,170.4
E-0015440,O=c1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)cccn12,3.6,156.3
E-0015441,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2N)cc2cnccc12,2.7,14.7
E-0015442,Cc1cc(-c2ccc(OCCNC(C)C)cc2)cc2cnccc12,2.7,4.3
E-0015443,CC(=O)NCCOc1ccc(-c2cc(C)cc3cnccc23)cc1,3.6,26.7
E-0015444,COc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,3.6,68.6
E-0015445,COc1c(C)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,3.5,51.8
E-0015446,COc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,3.8,55.9
E-0015447,CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,4.2,25.5
E-0015450,c1cc(OCCN2CCCCC2)cc(-c2cc3ccncc3[nH]2)c1,2.4,14.8
E-0015451,Cn1c(-c2ccc(OCCN3CCCCC3)cc2)nc2ccncc21,1.4,10.0
E-0015452,Cc1c(N)c(-c2ccc(OCCN3CCC[C@H](F)C3)cc2)cc2cnccc12,3.2,77.4
E-0015453,Cc1c(N)c(-c2ccc(OCCN3CCC[C@@H](F)C3)cc2)cc2cnccc12,3.2,127.1
E-0015454,Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2)cc2cnn(C)c12,2.6,22.3
E-0015455,Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2)cc2cn(C)nc12,1.9,1.3
E-0015456,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnn(C)c12,2.4,4.8
E-0015457,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cn(C)nc12,1.6,0.0
E-0015458,Cc1c(N)c(-c2ccc(CCCN3CCCCC3)cc2)cc2cnccc12,2.3,18.4
E-0015459,Cc1c(N)c(-c2ccc(NC(=O)C3CCNCC3)cc2)cc2cnccc12,0.2,3.0
E-0015460,NC(=O)Cc1cccc(Nc2nccc(-c3cncc(F)c3)n2)c1,1.9,128.9
E-0015461,NC(=O)Cc1cccc(Nc2nccc(-c3ccc(F)nc3)n2)c1,2.0,95.8
E-0015462,NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3F)n2)c1,2.0,78.4
E-0015463,Fc1cc(Nc2nccc(-c3ccnnc3)n2)c(F)cc1CN1CCOCC1,2.0,9.9
E-0015464,Fc1c(CN2CCOCC2)ccc(Nc2nccc(-c3ccnnc3)n2)c1F,1.9,8.0
E-0015465,Cc1c(N)c(-c2ccc(OCCN(C)CC(F)(F)F)cc2)cc2cnccc12,4.0,107.4
E-0015466,Cc1c(N)c(-c2ccc(OCCN3CC(F)C3)cc2)cc2cnccc12,2.9,51.5
E-0015467,Cc1c(N)c(-c2ccc(OC3CN(C(C)(C)C)C3)cc2)cc2cnccc12,2.9,24.7
E-0015468,Cc1c(N)c(-c2ccc(OCCN3CCCCCC3)cc2)cc2cnccc12,2.7,43.2
E-0015469,Cc1c(N)c(-c2ccc(OCCN(C)C(C)C)cc2)cc2cnccc12,2.1,9.2
E-0015470,Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1N,2.7,18.9
E-0015471,c1cnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(C4CC4)c3)n[nH]c2c1,3.7,241.4
E-0015472,CN1CCC(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]cc2-c2ccc4ncsc4c2)C3)CC1,2.4,29.3
E-0015473,O=C(c1n[nH]c2cccnc12)N1C[C@H]2CCC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,2.9,13.8
E-0015474,FC(F)(F)c1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,3.8,648.7
E-0015475,FC(F)(F)c1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,3.6,134.3
E-0015476,N#Cc1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,2.6,52.7
E-0015477,c1cnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(C4CC4)n3)n[nH]c2c1,3.7,992.8
E-0015478,COc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)n1,3.2,879.7
E-0015479,Clc1ncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cn1,2.7,34.6
E-0015480,Cc1ncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cn1,2.3,11.6
E-0015481,Cc1cc(Cl)cc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,4.4,10.2
E-0015482,O=C(c1n[nH]c2cc(Cl)cc(F)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,4.2,91.6
E-0015483,O=C(c1n[nH]c2cc(F)cc(Cl)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,4.0,41.3
E-0015484,Cc1ccc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,4.9,43.3
E-0015485,NC(=O)c1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,2.7,8.8
E-0015486,NC(=O)c1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,3.5,191.2
E-0015487,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4c(Cl)cccc4s2)C3)c1,5.2,4.2
E-0015488,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4ncccc4n2)C3)c1,3.4,148.9
E-0015489,O=C(c1cc2ccccc2[nH]c1=O)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,2.9,8.3
E-0015513,Cc1nc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)c[nH]1,1.2,5.5
E-0015514,Cn1c2ccc(-c3ccncn3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,1.2,12.3
E-0015529,CN1CCC[C@@H](Cn2ccc3c([nH]c4nc(C5CC5)ccc43)c2=O)C1,1.6,2.3
E-0015533,O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1ccc(Cl)cc1,4.5,0.0
E-0015534,Clc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccccc24)C3)cc1,4.3,12.6
E-0015535,Fc1cccnc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,3.2,158.1
E-0015536,Cc1cccnc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,3.6,187.9
E-0015537,Cc1cc(-c2ccc(OCCN3CCNCC3)cc2)cc2cnccc12,1.9,11.1
E-0015538,Cc1c(F)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,3.7,10.5
E-0015539,Cc1c(N(C)C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,4.2,79.2
E-0015540,Cn1c(-c2cccc(OCCN3CCCCC3)c2)nc2ccncc21,1.5,22.5
E-0015541,Cc1c(N)c(-c2ccc(OCCN3CCCCC3(C)C)cc2)cc2cnccc12,2.7,70.4
E-0015542,Cc1c(N)c(-c2c(F)cc(OCCN3CCCCC3)cc2F)cc2cnccc12,2.8,31.2
E-0015543,Fc1cc(Nc2nccc(-c3ccnnc3)n2)c(Cl)cc1CN1CCOCC1,2.5,22.2
E-0015544,Fc1cc(Nc2nccc(-c3ccnnc3)n2)cc(F)c1CN1CCOCC1,2.3,33.8
E-0015546,Cc1c(N)c(-c2ccc(OC[C@H]3CCCCN3C)cc2)cc2cnccc12,2.4,27.1
E-0015547,Cc1c(N)c(-c2ccc(OC[C@@H]3CCCCN3C)cc2)cc2cnccc12,2.5,28.8
E-0015548,CC(=O)N1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)CC1,2.5,52.3
E-0015549,Cc1c(N)c(-c2ccc(OCCN3CCCOCC3)cc2)cc2cnccc12,2.7,66.4
E-0015550,CCN(CC)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.1,23.3
E-0015551,Cc1c(N)c(-c2ccc(OCCN(C)C3CCCCC3)cc2)cc2cnccc12,3.2,108.4
E-0015552,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCCC3)cc2)cc2cnccc12,2.1,28.3
E-0015553,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCCC3)cc2)cc2cnccc12,2.1,21.8
E-0015554,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)cc2cnccc12,3.2,100.3
E-0015555,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)cc2cnccc12,3.2,78.4
E-0015556,CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.1,16.5
E-0015557,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cn2)cc2cnccc12,2.2,11.4
E-0015558,Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,2.4,5.5
E-0015559,Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1,3.4,6.5
E-0015560,c1cc(-c2ccc3cncn3c2)ccc1OCCN1CC2(COC2)C1,2.0,28.0
E-0015561,CN(C)Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,1.9,18.2
E-0015562,N#Cc1ncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cn1,2.3,16.6
E-0015563,Clc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cnn1,2.2,20.3
E-0015564,N#Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,3.9,6.7
E-0015565,O=C(c1n[nH]c2cnc(Cl)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,3.8,27.4
E-0015566,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ncc4ccccc4n2)C3)c1,3.9,144.0
E-0015567,O=c1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2[nH]1,2.8,73.3
E-0015568,O=c1[nH]cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,4.6,31.5
E-0015569,O=c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc2[nH]1,4.4,48.4
E-0015570,O=c1[nH]c2ccccc2cc1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,4.2,28.5
E-0015571,O=C(c1n[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,2.6,7.7
E-0015572,O=c1[nH]nc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,4.2,56.4
E-0015573,O=C(N[C@H]1CC[C@H](Oc2cncc(Cl)c2)CC1)c1n[nH]c2cccnc12,3.1,11.1
E-0015574,O=C(Nc1ccc(Oc2cncc(Cl)c2)cc1F)c1n[nH]c2cccnc12,4.0,17.1
E-0015575,CCOc1cc2[nH]c3nn(CCCN4CCCCC4)c(=O)cc3c2cn1,0.8,16.3
E-0015595,CC(=O)NCCOc1cnn(-c2ccc3ccncc3c2)c1,2.0,7.6
E-0015597,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1N,2.8,12.3
E-0015599,Cc1c(N)c(-c2ccc(NC(=O)CCN(C)C)cc2)cc2cnccc12,1.5,9.0
E-0015600,NC(=O)Cc1ccc(F)c(Nc2nccc(-c3cccnc3)n2)c1,1.8,82.9
E-0015601,CC#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,4.3,17.5
E-0015602,Cc1c(N)c(-c2ccc(OC[C@H]3CCCN3C)cc2)cc2cnccc12,2.2,12.9
E-0015605,Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCOCC3)cc2)cc2cnccc12,3.2,88.1
E-0015606,C(#CC1CC1)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,4.4,13.1
E-0015607,N#Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1,2.3,8.2
E-0015608,Cc1c(N)c(-c2ccc(O[C@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,2.3,44.4
E-0015609,Cc1c(N)c(-c2ccc(O[C@@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,2.4,33.5
E-0015610,Cc1c(N)c(-c2ccc(OCCN3CCC[C@@H](C)C3)cc2)cc2cnccc12,2.9,64.7
E-0015611,Cc1c(N)c(-c2ccc(OCCN3CCC[C@H](C)C3)cc2)cc2cnccc12,2.9,72.5
E-0015612,CCN1CC[C@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,1.9,33.7
E-0015613,CCN1CC[C@@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,2.2,33.5
E-0015614,Cc1c(N)c(-c2ccc(OC[C@@H]3COCCN3C)cc2)cc2cnccc12,2.8,71.1
E-0015615,Cc1c(N)c(-c2ccc(OC[C@H]3COCCN3C)cc2)cc2cnccc12,2.9,157.5
E-0015616,Cc1c(N)c(-c2ccc(CCN3CCC3)cc2)cc2cnccc12,1.5,6.0
E-0015617,Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,3.5,15.7
E-0015618,Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,3.4,34.4
E-0015619,Fc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,3.1,31.2
E-0015620,C[C@@H](c1n[nH]c2cccnc12)N1C[C@@H]2[C@H](C1)[C@H]2Oc1cncc(Cl)c1,3.3,314.0
E-0015621,C[C@H](c1n[nH]c2cccnc12)N1C[C@@H]2[C@H](C1)[C@H]2Oc1cncc(Cl)c1,3.3,316.0
E-0015622,Cn1cnc2cc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)ccc21,2.6,21.1
E-0015623,Clc1cnnc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,2.6,24.2
E-0015624,Cc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cnn1,2.0,13.8
E-0015625,COc1cc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,5.0,19.0
E-0015626,O=C(c1n[nH]c2ccc(=O)[nH]c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,2.6,10.2
E-0015627,COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,3.3,17.6
E-0015628,COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,4.0,381.7
E-0015629,O=c1[nH]ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,2.4,66.4
E-0015630,O=C(c1c[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,2.8,4.7
E-0015631,O=C(c1cc(=O)[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,2.7,6.3
E-0015632,O=C(c1cc2ccccc2c(=O)[nH]1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,3.3,22.2
E-0015633,O=c1[nH]c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)cc2ccccc12,4.5,32.9
E-0015634,O=C(c1nc(=O)[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,2.1,3.3
E-0015635,O=c1[nH]cc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,3.9,90.5
E-0015636,O=C(Nc1ccc(Oc2cncc(Cl)c2)cc1)c1n[nH]c2cccnc12,3.7,9.8
E-0015637,CC(=O)N1CC(COc2cnn(-c3ccc4ccncc4c3)c2)C1,2.0,6.8
E-0015638,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,2.4,15.3
E-0015639,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc2c1Br,2.3,15.0
E-0015640,COCC(=O)N(C)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.0,12.9
E-0015641,NC(=O)Cc1cc(Nc2nccc(-c3cccnc3)n2)ccc1F,1.8,57.5
E-0015642,NC(=O)Cc1cc(F)cc(Nc2nccc(-c3cccnc3)n2)c1,2.2,57.0
E-0015643,Cc1c(N)c(-c2ccc(OCCN3CCN(S(C)(=O)=O)CC3)cc2)cc2cnccc12,2.6,125.0
E-0015644,CCN1CCC[C@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.3,22.6
E-0015645,CCN1CCC[C@@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.3,24.3
E-0015646,Cc1c(N)c(-c2ccc(OCCN3CCCC[C@H]3C)cc2)cc2cnccc12,2.7,57.4
E-0015647,Cc1c(N)c(-c2ccc(OCCN3CCCC[C@@H]3C)cc2)cc2cnccc12,2.7,56.9
E-0015648,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cn3)n2)cc(N2CCOCC2)c1,3.4,170.0
E-0015649,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)nc3)n2)cc(N2CCOCC2)c1,3.5,42.6
E-0015650,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3F)n2)cc(N2CCOCC2)c1,3.9,19.6
E-0015651,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)c(F)c3)n2)cc(N2CCOCC2)c1,4.2,12.6
E-0015653,Brc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,2.9,20.1
E-0015654,N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,3.2,49.8
E-0015655,N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)c2ccncc2c1,2.9,38.0
E-0015656,Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,0.1,0.0
E-0015657,Clc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,-0.2,0.0
E-0015658,N#Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,-1.0,0.0
E-0015659,c1ncc2cc(-n3ccc(OCC4CNC4)n3)ccc2n1,-1.3,17.9
E-0015660,O=Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,2.3,533.5
E-0015661,CN(C)Cc1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,1.5,3.0
E-0015662,Cn1cnc2ccc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)cc21,2.7,103.2
E-0015663,FC(F)c1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)n1,3.1,795.0
E-0015664,N#Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)n1,2.6,173.0
E-0015665,N#Cc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cnn1,1.9,16.8
E-0015667,COc1cc(Cl)c2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,3.9,41.3
E-0015668,COc1cc(Cl)cc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,4.6,168.6
E-0015669,Cn1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1=O,2.8,5.9
E-0015670,Cn1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1=O,3.6,109.3
E-0015671,Clc1cncc(Oc2ccc3[nH]c(-c4n[nH]c5cccnc45)nc3c2)c1,3.7,98.0
E-0015676,Cc1nnc(Nc2cc3c4ncn(CCCN5CCCCC5)c(=O)c4n(C)c3cc2F)o1,0.6,1.5
E-0015680,Cn1c2cc(F)c(Nc3nc(C#N)cs3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,1.9,6.4
E-0015695,O=C1Nc2ccc3ncsc3c2/C1=C/c1cnc[nH]1,2.2,54.5
E-0015699,O=c1c2[nH]c3cc(OCC4CC4)ncc3c2ccn1CCCN1CCCCC1,1.8,5.0
E-0015720,Cn1c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccncc21,2.0,4.3
E-0015721,CNc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,2.9,17.4
E-0015722,NC(=O)Cc1cccc(Nc2ncc(F)c(-c3cccnc3)n2)c1,2.1,105.9
E-0015723,Fc1c(CN2CCOCC2)ccc(Nc2nccc(-c3ccnnc3)n2)c1Cl,2.4,30.0
E-0015725,CO[C@H]1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,2.5,50.8
E-0015726,Cc1c(N)c(-c2ccc(OC[C@H]3CCN3C)cc2)cc2cnccc12,1.8,9.0
E-0015727,Cc1c(N)c(-c2ccc(OC[C@@H]3CCN3C)cc2)cc2cnccc12,1.8,10.7
E-0015728,Cc1c(N)c(-c2ccc(OCCN3CC[C@H](C)C3)cc2)cc2cnccc12,2.4,33.2
E-0015729,Cc1c(N)c(-c2ccc(OCCN3CC[C@@H](C)C3)cc2)cc2cnccc12,2.4,29.8
E-0015732,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccccc12,3.6,1.0
E-0015733,Fc1cc(-c2ccnc(Nc3ccc(OC4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,4.2,84.8
E-0015734,CN1CC(COc2ccn(-c3ccc4ncccc4c3)n2)C1,1.1,9.5
E-0015735,Fc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,-0.3,1.7
E-0015736,Fc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,-0.3,2.4
E-0015737,Nc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,-1.0,0.0
E-0015738,CN1CC(COc2ccn(-c3cc4cccnc4cc3N)n2)C1,0.2,0.2
E-0015739,COc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,3.0,73.4
E-0015740,COCc1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,2.3,16.7
E-0015741,Fc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)ccc1Cl,4.4,60.6
E-0015742,Fc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1F,3.9,65.2
E-0015743,Fc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c(F)c1,3.8,70.3
E-0015744,Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1F,4.2,69.8
E-0015745,Fc1cc(Cl)ccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,4.4,76.0
E-0015746,Cc1cc(Cl)ccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,4.6,57.9
E-0015747,COc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1,3.4,70.3
E-0015748,COc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,3.6,92.7
E-0015749,N#Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1,3.5,61.5
E-0015750,COc1cc(F)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,4.9,24.6
E-0015752,Cn1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1=O,1.8,35.0
E-0015753,O=c1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2[nH]1,3.1,17.2
E-0015754,O=c1[nH]nc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,3.9,43.6
E-0015755,CC(C)(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,3.7,5.3
E-0015756,Cc1c(N)c(-c2ccc(OCCN3CC[C@H](F)C3)cc2)cc2cnccc12,3.0,67.7
E-0015757,COCCNC(=O)c1c(Cl)cc(-c2ccc3ccncc3c2)c(N)c1C,2.2,20.7
E-0015758,Cc1c(OCCN2CCCCC2)ccc(-c2ccc3ncncc3c2)c1N,1.8,13.7
E-0015759,Cc1c(N)c(-c2ccc(OCCN3CCCC(F)(F)C3)cc2)cc2cnccc12,3.9,366.0
E-0015760,Cc1c(N)c(-c2ccc(OC[C@@H](C)N(C)C)cc2)cc2cnccc12,1.8,18.0
